id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
tV5PcOIFlB12dpcbCy78VA,india-oven-mesa,India Oven,https://s3-media1.fl.yelpcdn.com/bphoto/8e0IUr_aSYsEZsFH1GNCoQ/o.jpg,False,https://www.yelp.com/biz/india-oven-mesa?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1028,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.3,"{'latitude': 33.391497, 'longitude': -111.78771}","['pickup', 'delivery']",$$,"{'address1': '1315 S Gilbert Rd', 'address2': '', 'address3': '', 'city': 'Mesa', 'zip_code': '85204', 'country': 'US', 'state': 'AZ', 'display_address': ['1315 S Gilbert Rd', 'Mesa, AZ 85204']}",+14808923333,(480) 892-3333,4349.036741873609
1QJFpZxLbHbXSKohWp9uIA,red-white-and-brew-mesa,Red White & Brew,https://s3-media2.fl.yelpcdn.com/bphoto/_IKMIkdm5zzwcXYAvADaXQ/o.jpg,False,https://www.yelp.com/biz/red-white-and-brew-mesa?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1022,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.3,"{'latitude': 33.466815, 'longitude': -111.685016}",['pickup'],$$,"{'address1': '6740 E McDowell Rd', 'address2': 'Ste 102', 'address3': '', 'city': 'Mesa', 'zip_code': '85215', 'country': 'US', 'state': 'AZ', 'display_address': ['6740 E McDowell Rd', 'Ste 102', 'Mesa, AZ 85215']}",+14808079393,(480) 807-9393,8848.817109038568
-6tvduBzjLI1ISfs3F_qTg,joyride-taco-house-gilbert-4,Joyride Taco House,https://s3-media4.fl.yelpcdn.com/bphoto/xJJc7JKhl_Mi0MZoI6haTA/o.jpg,False,https://www.yelp.com/biz/joyride-taco-house-gilbert-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2004,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 33.355194, 'longitude': -111.790008}","['delivery', 'pickup']",$$,"{'address1': '302 N Gilbert Rd', 'address2': 'Ste 101', 'address3': '', 'city': 'Gilbert', 'zip_code': '85234', 'country': 'US', 'state': 'AZ', 'display_address': ['302 N Gilbert Rd', 'Ste 101', 'Gilbert, AZ 85234']}",+14806328226,(480) 632-8226,6935.09753953934
bWucOPNoIjd8ECdiDyVq9Q,singing-pandas-asian-restaurant-and-bar-chandler,Singing Pandas Asian Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/KbZwHJdwlL5bOGRN2k2aow/o.jpg,False,https://www.yelp.com/biz/singing-pandas-asian-restaurant-and-bar-chandler?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1044,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.5,"{'latitude': 33.305804, 'longitude': -111.828776}","['pickup', 'delivery']",$$,"{'address1': '757 E Chandler Blvd', 'address2': None, 'address3': '', 'city': 'Chandler', 'zip_code': '85225', 'country': 'US', 'state': 'AZ', 'display_address': ['757 E Chandler Blvd', 'Chandler, AZ 85225']}",+14807775050,(480) 777-5050,13486.097676324505
_IZyyv0dFfpIy_rI_-nwTQ,osaka-japanese-steakhouse-mesa-3,Osaka Japanese Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/drnacF30b_qt71AaFSXhvg/o.jpg,False,https://www.yelp.com/biz/osaka-japanese-steakhouse-mesa-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,857,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",3.8,"{'latitude': 33.3854904174805, 'longitude': -111.68603515625}",['delivery'],$$,"{'address1': '6730 E Superstition Springs Blvd', 'address2': None, 'address3': '', 'city': 'Mesa', 'zip_code': '85206', 'country': 'US', 'state': 'AZ', 'display_address': ['6730 E Superstition Springs Blvd', 'Mesa, AZ 85206']}",+14808308884,(480) 830-8884,5681.554704324883
I5AKbUIVY6gM_3Q6G45kyQ,chai-pani-decatur-2,Chai Pani,https://s3-media3.fl.yelpcdn.com/bphoto/EAN4d0b9x76IWbiyDYTL5Q/o.jpg,False,https://www.yelp.com/biz/chai-pani-decatur-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1074,"[{'alias': 'indpak', 'title': 'Indian'}]",4.2,"{'latitude': 33.77527, 'longitude': -84.30268}","['pickup', 'delivery']",$$,"{'address1': '406 W Ponce De Leon Ave', 'address2': '', 'address3': '', 'city': 'Decatur', 'zip_code': '30030', 'country': 'US', 'state': 'GA', 'display_address': ['406 W Ponce De Leon Ave', 'Decatur, GA 30030']}",+14043784030,(404) 378-4030,7792.320517996756
Slj9yz_RfDRqiMRH8VxUMQ,amalfi-cucina-and-mercato-atlanta-4,Amalfi Cucina & Mercato,https://s3-media2.fl.yelpcdn.com/bphoto/4MurfwS5zT6exSzrW_diSg/o.jpg,False,https://www.yelp.com/biz/amalfi-cucina-and-mercato-atlanta-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1075,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.9,"{'latitude': 33.759567, 'longitude': -84.386903}","['pickup', 'delivery']",$$,"{'address1': '17 Andrew Young International Blvd NE', 'address2': '', 'address3': None, 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['17 Andrew Young International Blvd NE', 'Atlanta, GA 30303']}",+14042287528,(404) 228-7528,6096.219368754779
wuba10gZw-FUp7iWFQzdqA,alma-cocina-atlanta-atlanta,Alma Cocina - Atlanta,https://s3-media1.fl.yelpcdn.com/bphoto/mmPM-Rq1V-0A9O5JdUKAAQ/o.jpg,False,https://www.yelp.com/biz/alma-cocina-atlanta-atlanta?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1271,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 33.759156314923, 'longitude': -84.3874444429916}",['delivery'],$$,"{'address1': '191 Peachtree St NE', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30303', 'country': 'US', 'state': 'GA', 'display_address': ['191 Peachtree St NE', 'Atlanta, GA 30303']}",+14049689662,(404) 968-9662,6155.65675000869
xnwnhDdc11R2X8Ww-02nNg,food-terminal-chamblee-2,Food Terminal,https://s3-media2.fl.yelpcdn.com/bphoto/rCPgrcl3Up8bYLvTPRHXxg/o.jpg,False,https://www.yelp.com/biz/food-terminal-chamblee-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1812,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.2,"{'latitude': 33.88747484004308, 'longitude': -84.28774435866752}","['delivery', 'pickup']",$$,"{'address1': '5000 Buford Hwy NE', 'address2': 'Ste B201', 'address3': None, 'city': 'Chamblee', 'zip_code': '30341', 'country': 'US', 'state': 'GA', 'display_address': ['5000 Buford Hwy NE', 'Ste B201', 'Chamblee, GA 30341']}",+16783536110,(678) 353-6110,11439.57439895894
_lEHolD7sVt4-SnbuuAgcA,eight-sushi-lounge-atlanta,Eight Sushi Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/uPloO8xqqJhGUz0WlruWTg/o.jpg,False,https://www.yelp.com/biz/eight-sushi-lounge-atlanta?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1389,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 33.78002189659998, 'longitude': -84.41184259789043}",['delivery'],$$,"{'address1': '930 Howell Mill Rd NW', 'address2': 'Ste B', 'address3': None, 'city': 'Atlanta', 'zip_code': '30318', 'country': 'US', 'state': 'GA', 'display_address': ['930 Howell Mill Rd NW', 'Ste B', 'Atlanta, GA 30318']}",+14047968888,(404) 796-8888,5117.727078145795
ozAm0E5BXmXT-x3FHmlqRw,little-nepal-indian-restaurant-and-bar-colorado-springs-6,Little Nepal: Indian Restaurant & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/wc3qbHG7FwGQcEKvstyqnw/o.jpg,False,https://www.yelp.com/biz/little-nepal-indian-restaurant-and-bar-colorado-springs-6?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,436,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.9,"{'latitude': 38.80724, 'longitude': -104.84015}","['delivery', 'pickup']",$$,"{'address1': '1747 S 8th St', 'address2': None, 'address3': '', 'city': 'Colorado Springs', 'zip_code': '80905', 'country': 'US', 'state': 'CO', 'display_address': ['1747 S 8th St', 'Colorado Springs, CO 80905']}",+17194776997,(719) 477-6997,8462.382005143665
m8Y2fqd5Z8bHNpxQlNcpAg,paravicinis-italian-bistro-colorado-springs-4,Paravicini's Italian Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/lhvIvt_SL_N_gymVDAc_SQ/o.jpg,False,https://www.yelp.com/biz/paravicinis-italian-bistro-colorado-springs-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,993,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.1,"{'latitude': 38.8502578735352, 'longitude': -104.86701965332}","['pickup', 'delivery']",$$,"{'address1': '2802 W Colorado Ave', 'address2': '', 'address3': '', 'city': 'Colorado Springs', 'zip_code': '80904', 'country': 'US', 'state': 'CO', 'display_address': ['2802 W Colorado Ave', 'Colorado Springs, CO 80904']}",+17194718200,(719) 471-8200,7114.001035398237
_7vNAtBMsA1L2aMHI0XsFA,crystal-park-cantina-manitou-springs,Crystal Park Cantina,https://s3-media3.fl.yelpcdn.com/bphoto/RyIiLvO69ctKZLEZn8babg/o.jpg,False,https://www.yelp.com/biz/crystal-park-cantina-manitou-springs?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,654,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.1,"{'latitude': 38.85262756, 'longitude': -104.89674533}",['delivery'],$$,"{'address1': '178 Crystal Park Rd', 'address2': '', 'address3': '', 'city': 'Manitou Springs', 'zip_code': '80829', 'country': 'US', 'state': 'CO', 'display_address': ['178 Crystal Park Rd', 'Manitou Springs, CO 80829']}",+17196855999,(719) 685-5999,9483.748044376112
c7zEc16iJa4_hoNLkhts8w,yellow-mountain-tea-house-colorado-springs,Yellow Mountain Tea House,https://s3-media3.fl.yelpcdn.com/bphoto/XZE9cEx-N0nv3naUZvrVpg/o.jpg,False,https://www.yelp.com/biz/yellow-mountain-tea-house-colorado-springs?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,351,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.3,"{'latitude': 38.8486853, 'longitude': -104.864644}",['delivery'],$$,"{'address1': '2616 W Colorado Ave', 'address2': 'Ste 21', 'address3': '', 'city': 'Colorado Springs', 'zip_code': '80904', 'country': 'US', 'state': 'CO', 'display_address': ['2616 W Colorado Ave', 'Ste 21', 'Colorado Springs, CO 80904']}",+17192478487,(719) 247-8487,6971.325736910226
Y0NDc4bFk97966cBi4ppyw,carlos-bistro-colorado-springs,Carlos Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/I55qvpuboc2fJkD4ot1MnA/o.jpg,False,https://www.yelp.com/biz/carlos-bistro-colorado-springs?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,395,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.6,"{'latitude': 38.83834, 'longitude': -104.85862}",['delivery'],$$$,"{'address1': '1025 S 21st St', 'address2': '', 'address3': '', 'city': 'Colorado Springs', 'zip_code': '80904', 'country': 'US', 'state': 'CO', 'display_address': ['1025 S 21st St', 'Colorado Springs, CO 80904']}",+17194712905,(719) 471-2905,7049.829260418244
NoJBpki_cnmbYFnAl-R_VA,masala-bites-virginia-beach,Masala Bites,https://s3-media3.fl.yelpcdn.com/bphoto/fQeOkCO2Y7fX34QfyosQyg/o.jpg,False,https://www.yelp.com/biz/masala-bites-virginia-beach?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,448,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,"{'latitude': 36.759973, 'longitude': -76.006187}",['delivery'],$$,"{'address1': '2133 Upton Dr', 'address2': 'Ste 128', 'address3': 'Red Mill Commons Shopping Ctr', 'city': 'Virginia Beach', 'zip_code': '23454', 'country': 'US', 'state': 'VA', 'display_address': ['2133 Upton Dr', 'Ste 128', 'Red Mill Commons Shopping Ctr', 'Virginia Beach, VA 23454']}",+17575632828,(757) 563-2828,11144.999891825983
NUd3cNkjM_Tu-yTdFBk_hQ,il-giardino-ristorante-virginia-beach,IL Giardino Ristorante,https://s3-media4.fl.yelpcdn.com/bphoto/h1dFfHHyVThaTj1KZCdFUw/o.jpg,False,https://www.yelp.com/biz/il-giardino-ristorante-virginia-beach?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,613,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 36.838486, 'longitude': -75.972618}",['delivery'],$$$,"{'address1': '910 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Virginia Beach', 'zip_code': '23451', 'country': 'US', 'state': 'VA', 'display_address': ['910 Atlantic Ave', 'Virginia Beach, VA 23451']}",+17574226464,(757) 422-6464,10446.922847690186
6_P8dvEWg0ZxdmaH83gcyw,pelons-baja-grill-virginia-beach,Pelon's Baja Grill,https://s3-media2.fl.yelpcdn.com/bphoto/DOkejPsldcHVwJOtakHMzA/o.jpg,False,https://www.yelp.com/biz/pelons-baja-grill-virginia-beach?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,817,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",3.9,"{'latitude': 36.8643098, 'longitude': -75.9806433}","['pickup', 'delivery']",$$,"{'address1': '3619 Pacific Ave', 'address2': '', 'address3': '', 'city': 'Virginia Beach', 'zip_code': '23451', 'country': 'US', 'state': 'VA', 'display_address': ['3619 Pacific Ave', 'Virginia Beach, VA 23451']}",+17574173970,(757) 417-3970,10271.612015652243
X1nCeshAx9MYBScabeUx-Q,judys-sichuan-cuisine-virginia-beach,Judy's Sichuan Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/-0TrXdEEFu34AxsUnSPEJA/o.jpg,False,https://www.yelp.com/biz/judys-sichuan-cuisine-virginia-beach?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,702,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.3,"{'latitude': 36.845634, 'longitude': -76.1308976}",['delivery'],$$,"{'address1': '328 Constitution Dr', 'address2': '', 'address3': '', 'city': 'Virginia Beach', 'zip_code': '23462', 'country': 'US', 'state': 'VA', 'display_address': ['328 Constitution Dr', 'Virginia Beach, VA 23462']}",+17574992815,(757) 499-2815,3755.173687954576
ff-iJJTXWjsMqr9v71_-2g,sakura-sushi-bar-japanese-restaurant-virginia-beach,Sakura Sushi Bar Japanese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/vcHP4rwtanHpYuXtIdb3TA/o.jpg,False,https://www.yelp.com/biz/sakura-sushi-bar-japanese-restaurant-virginia-beach?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,448,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.7,"{'latitude': 36.7919430041775, 'longitude': -76.1230736598372}","['pickup', 'delivery']",$$,"{'address1': '2029 S Lynnhaven Pkwy', 'address2': 'Ste 450', 'address3': '', 'city': 'Virginia Beach', 'zip_code': '23456', 'country': 'US', 'state': 'VA', 'display_address': ['2029 S Lynnhaven Pkwy', 'Ste 450', 'Virginia Beach, VA 23456']}",+17574163551,(757) 416-3551,5576.846930831032
y8PDs-OSxNfyFzdH7beICg,himalayan-range-nepali-restaurant-cary,Himalayan Range Nepali Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vP1rNZxczL0iY7_WAJ9GYQ/o.jpg,False,https://www.yelp.com/biz/himalayan-range-nepali-restaurant-cary?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,337,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 35.801472, 'longitude': -78.7680066}",['pickup'],$$,"{'address1': '910 NE Maynard Rd', 'address2': None, 'address3': '', 'city': 'Cary', 'zip_code': '27513', 'country': 'US', 'state': 'NC', 'display_address': ['910 NE Maynard Rd', 'Cary, NC 27513']}",+19193789586,(919) 378-9586,10777.455141746232
QOJOUH5mF0NYjVNeeBmIVg,gravy-raleigh,Gravy,https://s3-media3.fl.yelpcdn.com/bphoto/VQIq7sWYd9jtZmJk8r2Rbw/o.jpg,False,https://www.yelp.com/biz/gravy-raleigh?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,758,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'New American'}]",3.9,"{'latitude': 35.7785110862489, 'longitude': -78.6380541815542}",['delivery'],$$,"{'address1': '135 S Wilmington St', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['135 S Wilmington St', 'Raleigh, NC 27601']}",+19198968513,(919) 896-8513,5117.082119296811
1hjazVsXqcNVyi8iNMLmyg,salt-and-lime-cabo-grill-raleigh,Salt & Lime Cabo Grill,https://s3-media4.fl.yelpcdn.com/bphoto/GOiUCREGpkshkhXbpEy78g/o.jpg,False,https://www.yelp.com/biz/salt-and-lime-cabo-grill-raleigh?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1346,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.3,"{'latitude': 35.8650954206401, 'longitude': -78.6191403403193}","['delivery', 'pickup']",$$,"{'address1': '6006 Falls Of Neuse Rd', 'address2': None, 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['6006 Falls Of Neuse Rd', 'Raleigh, NC 27609']}",+19198722230,(919) 872-2230,5467.213172595467
ADYPzTsUSdzywGwuQbATqA,brewery-bhavana-raleigh,Brewery Bhavana,https://s3-media3.fl.yelpcdn.com/bphoto/rVUnHULkoI9YvVHTzqZqsQ/o.jpg,False,https://www.yelp.com/biz/brewery-bhavana-raleigh?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1354,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.4,"{'latitude': 35.777406, 'longitude': -78.636914}",['delivery'],$$,"{'address1': '218 S Blount St', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['218 S Blount St', 'Raleigh, NC 27601']}",+19198299998,(919) 829-9998,5257.195426941014
nzNMAxNxWYfxGZj4ViLoBA,noodle-boulevard-cary-2,Noodle Boulevard,https://s3-media4.fl.yelpcdn.com/bphoto/d5KD8yBnqbSntTZTpb43nQ/o.jpg,False,https://www.yelp.com/biz/noodle-boulevard-cary-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,889,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 35.76307, 'longitude': -78.747027}",['delivery'],$$,"{'address1': '1718 Walnut St', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['1718 Walnut St', 'Cary, NC 27511']}",+19842223003,(984) 222-3003,10940.006631301067
4E62x93p1MMr8VfmmVb0JQ,jaipur-restaurant-and-brewing-omaha,Jaipur Restaurant & Brewing,https://s3-media3.fl.yelpcdn.com/bphoto/gcgp0s1FiZ1ldErDIqCYfw/o.jpg,False,https://www.yelp.com/biz/jaipur-restaurant-and-brewing-omaha?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,227,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.9,"{'latitude': 41.2327819154591, 'longitude': -96.0833499976174}",['delivery'],$$,"{'address1': '10922 Elm St', 'address2': '', 'address3': '', 'city': 'Omaha', 'zip_code': '68144', 'country': 'US', 'state': 'NE', 'display_address': ['10922 Elm St', 'Omaha, NE 68144']}",+14023927331,(402) 392-7331,3420.466018077028
jVU-UmgABHzrroLXbntW8w,via-farina-omaha,Via Farina,https://s3-media2.fl.yelpcdn.com/bphoto/vVIciY2qFXl1vEPAz-B_Gg/o.jpg,False,https://www.yelp.com/biz/via-farina-omaha?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,466,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.2,"{'latitude': 41.24904, 'longitude': -95.92949}",[],$$,"{'address1': '1108 S 10th St', 'address2': '', 'address3': '', 'city': 'Omaha', 'zip_code': '68108', 'country': 'US', 'state': 'NE', 'display_address': ['1108 S 10th St', 'Omaha, NE 68108']}",+14025029880,(402) 502-9880,10009.527254223376
iwQN3PGu_afQn7pfI18XkA,hook-and-lime-omaha,Hook and Lime,https://s3-media1.fl.yelpcdn.com/bphoto/CIv0CHRL2epa05T6Y9kmzg/o.jpg,False,https://www.yelp.com/biz/hook-and-lime-omaha?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,500,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 41.266662, 'longitude': -95.934366}","['pickup', 'delivery']",$$,"{'address1': '735 N 14th St', 'address2': '', 'address3': None, 'city': 'Omaha', 'zip_code': '68102', 'country': 'US', 'state': 'NE', 'display_address': ['735 N 14th St', 'Omaha, NE 68102']}",+14029334222,(402) 933-4222,9788.9747001155
BByyqUcKLyRgYHDc01XCdw,three-happiness-express-omaha,Three Happiness Express,https://s3-media1.fl.yelpcdn.com/bphoto/A9MckRydfZ6lg8uQklRDpg/o.jpg,False,https://www.yelp.com/biz/three-happiness-express-omaha?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,344,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.9,"{'latitude': 41.2522451, 'longitude': -95.993022}","['pickup', 'delivery']",$$,"{'address1': '5107 Leavenworth Ave', 'address2': None, 'address3': '', 'city': 'Omaha', 'zip_code': '68106', 'country': 'US', 'state': 'NE', 'display_address': ['5107 Leavenworth Ave', 'Omaha, NE 68106']}",+14025588899,(402) 558-8899,4732.832937201019
